ForecastId,ConfirmedCases,Fatalities
7861,85.73,0.97
7862,86.45,1.03
7863,86.04,1.03
7864,87.84,1.02
7865,92.14,0.98
7866,93.34,1.0
7867,94.1,1.0
7868,94.29,1.01
7869,94.32,1.25
7870,139.77,0.04
7871,2.85,0.01
7872,4.04,0.02
7873,2.9,0.0
7874,191.49,0.0
7875,198.48,0.0
7876,2.0,0.0
7877,2.0,0.0
7878,2.84,0.0
7879,2.12,0.0
7880,2.79,0.0
7881,2.93,0.01
7882,2.98,0.01
7883,3.04,0.0
7884,3.12,0.06
7885,3.28,0.04
7886,3.7,0.02
7887,4.6,0.02
7888,4.94,0.04
7889,4.98,0.02
7890,4.98,0.02
7891,5.07,0.04
7892,5.07,0.02
7893,6.13,0.05
7894,6.13,0.05
7895,6.13,0.05
7896,6.13,0.05
7897,6.13,0.05
7898,6.13,0.05
7899,5.07,0.01
7900,5.04,0.01
7901,5.05,0.01
7902,5.08,0.04
7903,5.08,0.02
7904,5.08,0.01
7905,5.07,0.01
7906,5.07,0.01
7907,5.04,0.01
7908,5.05,0.01
7909,5.11,0.04
7910,5.21,0.02
7911,5.23,0.01
7912,5.26,0.01
7913,147.23,0.97
7914,11.6,0.99
7915,12.65,2.87
7916,11.23,2.86
7917,200.81,2.97
7918,208.7,0.94
7919,13.73,0.94
7920,13.97,0.95
7921,14.72,0.95
7922,14.02,0.95
7923,13.99,0.94
7924,14.0,0.96
7925,14.0,0.98
7926,14.0,0.96
7927,14.0,1.0
7928,14.0,1.0
7929,14.02,1.0
7930,13.99,0.99
7931,14.0,1.0
7932,14.0,1.0
7933,14.0,0.99
7934,14.07,0.99
7935,15.27,0.98
7936,15.57,0.99
7937,15.57,0.98
7938,15.51,0.99
7939,15.51,0.99
7940,15.51,0.99
7941,15.51,0.99
7942,13.9,0.96
7943,13.94,0.96
7944,13.91,0.95
7945,13.88,0.97
7946,13.88,0.97
7947,13.88,0.95
7948,13.99,0.96
7949,14.66,0.96
7950,14.73,0.96
7951,14.7,0.95
7952,14.67,0.97
7953,14.67,0.97
7954,14.67,0.95
7955,14.67,0.98
7956,318.73,27.98
7957,179.84,15.26
7958,355.78,19.93
7959,25.22,4.03
7960,244.25,61.17
7961,256.69,26.63
7962,42.02,28.69
7963,45.27,6.66
7964,278.23,7.84
7965,49.72,8.7
7966,50.07,8.97
7967,50.56,8.98
7968,325.38,9.01
7969,53.11,9.02
7970,56.03,9.0
7971,57.94,9.01
7972,62.91,9.08
7973,66.2,9.69
7974,80.86,10.05
7975,341.55,10.29
7976,70.3,10.85
7977,72.26,11.64
7978,72.74,11.86
7979,1186.38,99.84
7980,1186.26,99.8
7981,1199.54,99.69
7982,1459.33,99.69
7983,1185.81,99.69
7984,1186.17,99.78
7985,798.01,53.29
7986,798.09,53.31
7987,798.1,53.27
7988,798.18,53.08
7989,798.41,53.12
7990,798.62,53.18
7991,799.04,53.25
7992,800.68,53.43
7993,802.13,53.61
7994,803.64,53.86
7995,818.35,54.14
7996,1078.21,54.33
7997,804.71,54.34
7998,805.04,54.41
7999,14244.89,1257.61
8000,14686.5,1375.79
8001,15604.09,1452.37
8002,15936.36,1574.96
8003,18428.53,1881.14
8004,19364.99,2087.39
8005,20270.56,2234.29
8006,21673.82,2380.61
8007,22716.47,2474.83
8008,24052.37,2571.32
8009,25270.84,2659.38
8010,25694.67,2826.48
8011,27054.62,2889.5
8012,27460.33,3116.92
8013,28838.34,3237.03
8014,29966.42,3365.91
8015,31283.61,3412.14
8016,32150.76,3511.18
8017,32522.82,3703.5
8018,34028.58,3867.95
8019,34139.79,3959.82
8020,34832.38,4009.72
8021,35128.42,3988.75
8022,36394.75,4152.79
8023,36349.4,4139.12
8024,35340.01,4161.83
8025,35599.8,4161.83
8026,35340.22,4161.83
8027,35829.99,4170.44
8028,27466.35,3097.85
8029,27645.38,3119.21
8030,27725.4,3137.39
8031,26781.0,3103.43
8032,26884.46,3109.33
8033,27156.15,3177.31
8034,27750.01,3162.75
8035,27948.87,3146.56
8036,28261.79,3193.74
8037,29152.61,3252.52
8038,28533.42,3271.78
8039,29630.93,3353.77
8040,30125.72,3419.91
8041,31058.6,3436.84
8042,1922.08,121.2
8043,1229.55,123.26
8044,1290.62,99.03
8045,1040.08,34.3
8046,1289.11,1.5
8047,1375.07,1.21
8048,1393.93,24.13
8049,1471.59,2.47
8050,1292.94,2.57
8051,1311.92,3.63
8052,1323.6,4.15
8053,1327.75,6.62
8054,1370.2,8.2
8055,1380.02,8.74
8056,1397.9,9.1
8057,1407.62,10.18
8058,1417.32,10.98
8059,1427.45,48.51
8060,1430.34,12.15
8061,1442.53,12.71
8062,1448.24,13.59
8063,1455.2,16.03
8064,1459.11,16.97
8065,2180.66,151.07
8066,2180.66,143.76
8067,2170.45,150.46
8068,2173.21,150.46
8069,2175.46,150.53
8070,2177.21,150.79
8071,2253.43,56.18
8072,2051.43,56.09
8073,2051.52,55.98
8074,2247.61,55.72
8075,2255.32,55.72
8076,2257.11,55.79
8077,2260.03,55.94
8078,2257.82,56.18
8079,2089.25,56.11
8080,2106.99,55.99
8081,2101.57,55.82
8082,2105.5,55.94
8083,2113.76,56.26
8084,2128.91,57.13
8085,944.92,14.55
8086,23.88,1.13
8087,17.08,1.79
8088,7.49,1.12
8089,32.97,1.36
8090,22.63,1.0
8091,6.26,23.57
8092,6.44,1.06
8093,19.89,1.04
8094,7.58,1.13
8095,8.52,1.19
8096,8.94,1.11
8097,9.02,1.25
8098,8.99,1.35
8099,9.02,1.24
8100,9.08,1.08
8101,9.1,1.89
8102,9.69,2.22
8103,9.99,2.1
8104,9.99,2.26
8105,10.01,2.68
8106,10.69,3.84
8107,10.88,4.61
8108,433.16,52.1
8109,433.16,8.12
8110,433.13,51.96
8111,433.13,51.96
8112,433.09,51.96
8113,433.15,52.04
8114,416.24,4.33
8115,416.21,4.33
8116,416.21,4.44
8117,416.2,4.15
8118,416.27,4.15
8119,416.25,4.27
8120,416.31,4.22
8121,416.35,4.33
8122,416.4,4.33
8123,416.65,4.44
8124,416.81,4.15
8125,417.53,4.15
8126,417.53,4.27
8127,417.64,4.22
8128,408.68,3.98
8129,131.01,5.24
8130,145.49,7.15
8131,177.07,8.58
8132,249.4,9.31
8133,287.69,10.21
8134,332.68,33.14
8135,387.89,10.7
8136,418.54,10.86
8137,426.62,10.99
8138,505.27,11.81
8139,517.42,12.03
8140,542.22,13.08
8141,569.57,13.74
8142,569.16,13.86
8143,579.15,14.67
8144,620.99,18.66
8145,625.65,19.45
8146,654.35,20.45
8147,663.34,20.31
8148,722.07,24.26
8149,689.47,24.55
8150,721.21,24.9
8151,734.23,72.11
8152,734.23,28.0
8153,747.66,71.63
8154,747.75,71.63
8155,748.38,71.63
8156,739.29,71.6
8157,566.79,18.95
8158,565.77,19.08
8159,565.47,18.93
8160,566.15,18.86
8161,567.32,18.97
8162,570.03,19.13
8163,567.71,19.07
8164,578.94,19.27
8165,590.34,19.4
8166,600.94,19.22
8167,605.93,19.18
8168,623.67,19.48
8169,629.26,19.59
8170,634.51,19.63
8171,280.52,2.48
8172,193.05,3.89
8173,202.87,5.26
8174,210.12,6.48
8175,242.56,5.84
8176,259.74,6.64
8177,293.13,29.39
8178,308.67,7.37
8179,321.87,7.76
8180,339.36,9.32
8181,382.92,10.4
8182,377.66,10.42
8183,389.43,11.21
8184,432.24,11.94
8185,465.22,12.55
8186,483.28,13.66
8187,579.18,19.07
8188,610.31,20.39
8189,669.39,21.64
8190,689.92,21.53
8191,811.0,26.24
8192,801.6,27.34
8193,957.11,29.01
8194,1070.63,33.24
8195,1073.18,31.35
8196,1066.35,32.73
8197,1066.35,32.73
8198,1066.62,32.73
8199,1057.17,32.75
8200,666.32,19.5
8201,669.74,19.61
8202,670.83,19.41
8203,656.85,19.36
8204,657.78,19.4
8205,661.69,19.52
8206,661.17,19.52
8207,671.74,19.76
8208,680.15,19.98
8209,699.03,19.75
8210,693.63,19.86
8211,703.49,20.16
8212,709.69,20.29
8213,720.52,20.38
8214,485.81,11.79
8215,437.48,12.72
8216,463.75,16.05
8217,477.07,20.11
8218,601.48,26.22
8219,651.1,27.81
8220,631.91,30.08
8221,651.94,32.62
8222,707.15,33.27
8223,748.96,33.83
8224,768.43,33.7
8225,842.74,39.6
8226,875.87,42.36
8227,972.14,44.61
8228,1042.85,46.15
8229,1103.8,47.95
8230,1151.67,48.67
8231,1185.82,49.71
8232,1191.24,53.73
8233,1222.06,57.86
8234,1238.38,57.43
8235,1272.17,57.89
8236,1288.64,66.06
8237,1508.62,74.88
8238,1508.62,72.66
8239,1485.61,75.41
8240,1485.61,75.41
8241,1485.61,74.18
8242,1498.58,74.16
8243,1114.86,50.9
8244,1119.18,50.93
8245,1119.55,50.28
8246,1106.74,50.01
8247,1104.37,50.01
8248,1112.6,49.99
8249,1123.42,50.61
8250,1123.43,51.3
8251,1131.46,51.21
8252,1159.32,50.56
8253,1153.44,50.89
8254,1165.49,50.89
8255,1181.94,51.37
8256,1207.36,53.05
8257,5030.99,50.16
8258,5359.24,53.78
8259,5475.75,56.77
8260,5619.2,66.12
8261,5700.36,73.53
8262,5966.06,85.88
8263,6056.02,92.42
8264,6229.13,107.49
8265,6299.82,112.36
8266,6386.61,118.9
8267,6475.64,123.42
8268,6591.5,131.25
8269,6635.64,138.59
8270,6733.55,148.34
8271,6847.05,150.92
8272,6921.39,158.08
8273,6949.12,160.57
8274,7063.3,163.57
8275,7146.29,175.8
8276,7196.09,180.48
8277,7295.5,183.01
8278,7297.68,182.59
8279,7398.55,193.37
8280,7411.79,194.2
8281,7407.58,191.72
8282,7342.48,192.95
8283,7343.18,192.96
8284,7357.93,193.31
8285,7366.8,193.11
8286,6705.3,157.08
8287,6701.75,155.65
8288,6712.09,152.12
8289,6697.96,155.07
8290,6718.87,155.76
8291,6737.29,156.08
8292,6759.01,155.47
8293,6780.15,159.22
8294,6832.93,159.76
8295,6846.09,158.23
8296,6896.29,163.57
8297,6908.63,165.07
8298,6936.6,167.53
8299,6972.24,170.43
8300,688.94,8.23
8301,406.86,6.64
8302,353.85,6.95
8303,408.8,7.47
8304,479.75,6.76
8305,480.39,6.65
8306,433.33,4.1
8307,499.96,5.05
8308,542.98,5.06
8309,598.12,6.79
8310,641.91,6.46
8311,763.54,6.61
8312,812.89,7.8
8313,949.82,6.75
8314,1013.33,7.24
8315,1066.71,7.81
8316,1204.14,6.17
8317,1264.37,11.68
8318,1425.87,10.75
8319,1504.59,13.1
8320,1665.15,11.58
8321,1808.33,18.67
8322,2000.44,33.64
8323,2083.52,43.97
8324,2083.52,47.1
8325,2058.47,45.74
8326,2058.47,45.74
8327,2061.61,44.02
8328,2076.17,44.1
8329,1433.85,28.17
8330,1443.65,26.31
8331,1446.04,27.86
8332,1396.94,24.86
8333,1397.92,24.89
8334,1409.78,24.92
8335,1419.89,25.71
8336,1441.84,28.57
8337,1451.77,26.8
8338,1453.49,27.57
8339,1415.35,25.29
8340,1433.47,25.3
8341,1447.2,25.33
8342,1465.57,25.54
8343,2300.25,32.09
8344,2542.42,36.53
8345,2569.67,35.67
8346,2966.44,44.59
8347,3167.62,48.76
8348,3864.3,56.86
8349,4121.77,60.4
8350,4351.27,63.87
8351,4618.56,67.12
8352,4881.13,81.13
8353,5133.88,89.02
8354,5397.27,90.42
8355,5761.05,97.2
8356,6198.37,105.27
8357,6691.76,120.67
8358,6855.85,130.18
8359,7107.43,133.56
8360,8044.97,157.49
8361,8411.31,172.33
8362,9062.33,190.18
8363,9665.18,197.17
8364,10868.43,225.39
8365,11317.61,241.97
8366,11765.73,254.41
8367,11780.02,252.39
8368,11362.16,243.66
8369,11385.1,243.91
8370,11412.47,244.26
8371,11562.98,247.42
8372,8531.09,161.5
8373,8615.13,164.29
8374,8632.07,162.45
8375,8404.25,154.8
8376,8446.03,154.64
8377,8465.31,154.85
8378,8553.97,161.37
8379,8623.73,162.14
8380,8713.6,165.79
8381,8747.59,168.93
8382,8571.52,163.29
8383,8589.56,165.51
8384,8639.2,166.76
8385,8885.97,174.39
8386,1480.6,32.57
8387,1595.6,35.87
8388,1632.34,37.58
8389,1905.05,44.04
8390,1963.2,47.1
8391,2288.0,55.96
8392,2405.26,59.88
8393,2681.19,63.23
8394,2789.18,66.3
8395,2953.84,75.86
8396,3173.4,82.23
8397,3372.53,88.51
8398,3479.36,93.74
8399,3637.48,97.49
8400,3877.79,105.58
8401,4046.4,110.42
8402,4121.2,112.69
8403,4396.7,125.75
8404,4589.07,132.94
8405,4938.89,140.11
8406,5127.8,143.74
8407,5483.69,156.42
8408,5623.09,164.2
8409,5892.16,172.64
8410,5922.26,171.24
8411,5934.28,166.3
8412,5934.28,166.4
8413,5941.27,166.83
8414,5991.73,167.01
8415,4341.63,121.54
8416,4370.51,123.66
8417,4373.11,122.68
8418,4357.77,118.75
8419,4401.99,118.29
8420,4407.51,118.47
8421,4419.81,120.99
8422,4418.47,122.19
8423,4473.77,124.81
8424,4484.9,127.06
8425,4563.61,124.56
8426,4620.07,125.98
8427,4652.16,127.5
8428,4702.36,130.99
8429,55.4,2.3
8430,42.61,2.23
8431,45.32,5.58
8432,19.09,2.33
8433,29.66,0.05
8434,1.97,0.6
8435,2.0,0.0
8436,2.0,0.63
8437,1.99,0.0
8438,1.99,0.0
8439,1.99,0.0
8440,2.25,0.0
8441,2.3,0.0
8442,2.55,0.08
8443,5.26,0.0
8444,6.76,0.0
8445,6.92,0.0
8446,6.98,1.2
8447,7.09,0.0
8448,7.14,0.0
8449,7.68,0.0
8450,7.85,0.0
8451,10.08,0.09
8452,192.55,12.4
8453,192.55,13.6
8454,192.54,12.4
8455,192.54,12.4
8456,192.54,12.4
8457,192.54,12.4
8458,187.06,9.31
8459,187.06,9.31
8460,187.06,10.51
8461,187.07,9.31
8462,187.07,9.31
8463,187.13,9.31
8464,187.15,9.31
8465,187.14,9.31
8466,187.14,9.31
8467,187.14,10.51
8468,187.15,9.31
8469,187.15,9.31
8470,187.15,9.31
8471,187.15,9.31
8472,129.82,4.65
8473,116.12,3.84
8474,135.98,8.38
8475,115.77,5.3
8476,131.87,4.41
8477,113.34,5.84
8478,119.04,4.99
8479,123.04,5.7
8480,126.0,5.35
8481,132.14,5.96
8482,134.52,5.99
8483,147.15,6.19
8484,155.86,6.78
8485,161.09,7.64
8486,173.03,7.93
8487,192.2,8.03
8488,201.27,8.01
8489,203.44,9.13
8490,206.56,8.14
8491,210.35,8.54
8492,211.74,8.79
8493,210.02,8.96
8494,219.4,8.96
8495,340.85,20.62
8496,340.55,21.81
8497,338.82,20.49
8498,338.82,20.5
8499,338.82,20.56
8500,338.97,20.64
8501,301.98,16.06
8502,301.52,16.06
8503,301.58,17.08
8504,299.63,15.91
8505,300.7,15.92
8506,301.3,16.03
8507,301.87,16.21
8508,303.33,16.25
8509,303.49,16.25
8510,304.71,17.33
8511,303.84,16.3
8512,305.31,16.37
8513,307.54,16.45
8514,311.15,17.16
8515,1491.11,54.22
8516,1760.59,62.13
8517,1906.58,72.19
8518,2285.01,82.39
8519,2687.03,93.91
8520,3342.72,111.83
8521,4247.19,129.82
8522,5297.73,150.13
8523,5927.03,173.93
8524,6832.95,180.94
8525,7912.66,201.45
8526,9161.27,234.1
8527,9851.22,240.12
8528,10796.51,261.01
8529,11743.36,283.76
8530,13147.79,314.75
8531,14260.19,356.02
8532,15172.45,406.18
8533,16294.0,427.3
8534,17848.72,456.48
8535,18939.19,512.14
8536,19893.11,562.22
8537,20586.72,592.87
8538,20086.14,591.41
8539,20071.49,589.87
8540,19658.88,572.22
8541,19784.62,572.22
8542,19819.78,574.76
8543,20034.33,577.28
8544,12624.49,384.22
8545,12318.19,385.87
8546,12438.03,384.39
8547,12494.14,375.76
8548,12442.93,375.23
8549,12543.89,376.19
8550,12540.18,379.95
8551,12764.79,386.81
8552,13137.18,391.28
8553,13522.82,392.28
8554,14074.9,381.67
8555,14413.24,393.16
8556,14679.36,403.85
8557,14963.02,416.13
8558,2548.7,100.91
8559,2980.02,121.49
8560,3093.97,133.18
8561,3424.94,135.16
8562,3661.84,139.78
8563,3698.18,164.19
8564,3974.57,176.15
8565,4319.59,192.96
8566,4577.45,212.56
8567,5462.74,210.03
8568,5584.91,235.45
8569,5252.65,296.68
8570,5338.08,314.75
8571,5548.43,334.81
8572,5712.48,355.42
8573,5990.44,375.0
8574,6107.72,389.18
8575,6326.82,409.25
8576,6540.44,418.79
8577,6560.02,428.83
8578,6824.07,445.98
8579,7434.84,468.02
8580,7673.39,484.16
8581,8056.88,525.07
8582,8046.53,526.59
8583,7935.07,507.09
8584,7884.94,507.18
8585,7888.27,508.95
8586,7961.76,510.68
8587,5885.35,385.68
8588,5970.43,385.9
8589,5998.14,386.2
8590,5914.68,378.8
8591,5891.14,379.59
8592,5926.81,379.94
8593,5911.72,381.51
8594,5982.7,389.21
8595,6169.43,392.43
8596,6222.49,394.46
8597,6270.4,384.46
8598,6256.56,397.2
8599,6293.51,410.16
8600,6318.4,419.92
8601,2955.01,60.62
8602,3346.85,73.76
8603,3498.21,87.38
8604,3872.94,100.67
8605,4300.38,110.99
8606,4675.62,136.98
8607,4803.48,155.83
8608,5652.12,174.69
8609,5793.85,193.33
8610,6397.34,201.71
8611,6776.28,232.69
8612,6935.16,274.54
8613,7193.55,274.32
8614,7486.96,290.05
8615,7884.05,313.42
8616,8339.48,334.23
8617,8817.92,352.26
8618,9314.42,374.79
8619,9713.08,387.41
8620,9937.48,404.58
8621,9991.65,432.62
8622,10605.11,464.31
8623,10955.24,486.86
8624,11433.19,535.42
8625,11433.19,536.47
8626,11184.1,512.4
8627,11139.3,512.4
8628,11145.56,514.09
8629,11204.87,517.23
8630,8250.36,369.22
8631,8243.59,372.05
8632,8271.55,372.44
8633,8242.33,360.95
8634,8259.93,361.24
8635,8179.11,360.79
8636,8245.74,365.78
8637,8398.6,371.2
8638,8597.1,377.7
8639,8702.55,383.1
8640,8855.39,367.39
8641,8950.58,380.02
8642,8854.78,388.65
8643,8979.03,399.05
8644,8388.31,201.29
8645,9537.93,232.02
8646,10285.73,251.33
8647,10900.34,282.47
8648,11372.37,298.78
8649,12148.22,338.95
8650,12747.42,360.1
8651,13667.88,389.93
8652,14691.09,419.55
8653,15059.62,435.0
8654,16097.6,476.06
8655,15937.07,506.11
8656,15956.35,495.69
8657,16190.45,497.63
8658,17016.8,536.72
8659,18197.21,595.94
8660,19299.48,655.18
8661,19761.04,690.58
8662,20480.97,710.47
8663,20196.74,709.79
8664,20694.75,743.96
8665,21550.61,780.61
8666,21613.6,769.62
8667,22216.78,831.04
8668,22233.83,830.49
8669,21897.63,808.57
8670,21748.62,808.57
8671,21763.52,813.76
8672,21788.81,813.83
8673,17360.66,628.22
8674,17586.48,630.09
8675,17557.07,631.68
8676,17595.02,624.06
8677,17361.17,623.05
8678,17314.35,627.88
8679,17358.74,630.45
8680,17629.77,630.8
8681,18131.56,635.09
8682,18408.03,640.59
8683,18399.25,633.04
8684,18501.43,642.34
8685,18426.84,653.55
8686,18440.69,663.83
8687,1177.22,12.98
8688,1293.02,10.75
8689,1662.38,41.59
8690,2126.72,29.92
8691,1838.79,7.79
8692,2029.76,12.9
8693,2214.61,11.87
8694,2537.26,10.05
8695,2538.73,12.96
8696,2708.46,8.73
8697,3395.64,16.75
8698,3487.04,33.09
8699,3592.87,22.83
8700,3961.8,19.82
8701,4350.84,14.8
8702,4722.62,25.96
8703,5345.49,18.79
8704,5824.54,45.24
8705,6682.95,32.54
8706,6600.02,51.27
8707,7258.24,70.75
8708,8163.2,92.75
8709,8416.41,136.67
8710,9417.09,369.11
8711,9423.7,374.49
8712,9263.34,330.56
8713,9048.73,330.56
8714,9159.13,330.63
8715,9268.72,339.1
8716,5339.29,151.82
8717,5495.17,148.16
8718,5524.94,151.49
8719,5617.88,142.77
8720,5430.48,142.79
8721,5426.51,142.85
8722,5486.17,151.13
8723,5394.3,151.97
8724,5686.03,148.33
8725,5726.67,154.29
8726,5747.74,142.95
8727,5605.34,143.14
8728,5704.06,143.23
8729,5817.49,147.44
8730,2810.99,106.5
8731,3174.85,116.78
8732,3586.47,129.95
8733,4021.24,145.69
8734,4061.94,166.83
8735,4451.19,195.59
8736,4679.4,212.1
8737,5213.39,237.03
8738,5309.1,256.75
8739,5387.07,253.94
8740,6427.84,279.1
8741,6716.37,322.42
8742,6841.79,345.88
8743,7122.44,361.58
8744,7603.55,365.96
8745,7885.44,395.88
8746,8330.4,407.0
8747,8749.29,436.24
8748,9026.77,460.76
8749,9122.45,486.6
8750,9467.16,519.08
8751,9737.16,512.18
8752,9820.54,538.46
8753,11186.94,622.21
8754,11195.71,620.21
8755,11089.12,604.1
8756,10893.4,604.3
8757,10975.4,605.8
8758,11004.79,608.41
8759,8404.44,418.89
8760,8466.63,417.72
8761,8460.94,419.8
8762,8436.85,416.9
8763,8395.24,418.75
8764,8492.32,421.66
8765,8501.21,423.67
8766,8529.9,420.76
8767,8775.21,424.15
8768,8819.82,429.28
8769,8715.07,427.42
8770,8967.27,437.17
8771,9056.47,444.02
8772,9067.18,460.78
8773,3423.95,35.21
8774,4087.15,36.63
8775,4691.04,46.14
8776,5271.14,49.71
8777,6239.67,52.45
8778,7239.58,63.32
8779,8370.0,71.31
8780,9722.54,80.63
8781,11487.92,97.22
8782,13366.57,107.52
8783,15148.92,124.59
8784,18622.98,169.28
8785,19551.6,199.28
8786,24504.23,223.65
8787,27579.29,232.96
8788,31324.27,280.36
8789,35523.85,318.1
8790,40267.15,368.54
8791,47285.71,417.12
8792,49590.17,456.75
8793,56620.19,501.92
8794,60560.57,511.92
8795,66920.17,572.49
8796,69651.44,650.29
8797,69334.09,647.89
8798,66558.44,623.84
8799,66558.44,623.84
8800,66773.45,625.8
8801,67263.13,628.27
8802,44011.52,361.0
8803,44238.38,365.32
8804,43888.2,362.67
8805,42308.91,351.45
8806,42325.03,350.65
8807,42927.9,353.79
8808,43148.36,355.26
8809,44146.18,361.1
8810,44700.52,367.5
8811,44556.38,368.55
8812,43392.14,357.78
8813,43869.87,370.06
8814,44529.78,377.01
8815,45370.39,399.51
8816,159.78,1.88
8817,130.42,2.34
8818,140.92,2.06
8819,102.8,0.45
8820,104.53,0.47
8821,106.09,0.0
8822,109.33,0.63
8823,111.43,0.0
8824,235.53,0.0
8825,120.0,0.0
8826,124.19,0.0
8827,127.6,0.0
8828,132.68,0.0
8829,135.79,0.0
8830,138.21,0.0
8831,141.53,0.0
8832,143.44,0.0
8833,145.99,3.61
8834,147.9,0.0
8835,149.46,0.0
8836,152.74,0.0
8837,155.19,0.0
8838,167.22,0.0
8839,1652.77,26.44
8840,1652.81,30.05
8841,1651.92,26.44
8842,1651.92,26.44
8843,1652.07,26.44
8844,1652.22,26.44
8845,880.07,12.82
8846,880.12,12.82
8847,880.2,12.82
8848,880.86,12.82
8849,880.86,12.82
8850,880.93,12.82
8851,881.02,12.82
8852,881.37,12.82
8853,881.86,12.82
8854,883.44,12.82
8855,883.82,12.82
8856,885.92,12.82
8857,886.91,12.82
8858,892.42,12.82
8859,11.37,0.3
8860,8.81,0.3
8861,11.0,0.0
8862,9.81,0.0
8863,10.01,0.0
8864,10.86,0.0
8865,11.09,0.0
8866,11.19,0.0
8867,11.95,0.0
8868,12.35,0.0
8869,12.34,0.0
8870,12.51,0.0
8871,13.74,0.0
8872,13.98,0.0
8873,15.22,0.0
8874,15.35,0.0
8875,14.08,0.0
8876,14.21,0.0
8877,14.79,0.0
8878,14.95,0.0
8879,14.99,0.0
8880,17.77,0.0
8881,17.99,0.0
8882,16.57,6.81
8883,16.46,6.81
8884,16.55,6.81
8885,16.58,6.81
8886,16.58,6.81
8887,16.58,6.81
8888,13.67,0.0
8889,13.68,0.0
8890,13.69,0.0
8891,13.87,0.0
8892,14.03,0.0
8893,14.06,0.0
8894,14.36,0.0
8895,14.6,0.0
8896,14.7,0.0
8897,15.11,0.0
8898,15.28,0.0
8899,15.41,0.0
8900,15.48,0.0
8901,16.08,0.0
8902,12.76,0.0
8903,12.31,0.0
8904,15.09,0.0
8905,13.49,0.0
8906,13.61,0.0
8907,13.87,0.0
8908,13.93,0.0
8909,13.94,0.0
8910,14.71,0.0
8911,14.97,0.0
8912,14.88,0.0
8913,14.89,0.0
8914,14.94,0.0
8915,14.95,0.0
8916,14.93,0.0
8917,14.94,0.0
8918,14.93,0.0
8919,14.93,0.0
8920,14.97,0.0
8921,15.0,0.0
8922,15.0,0.0
8923,14.96,0.0
8924,15.0,0.0
8925,14.97,0.4
8926,14.95,0.4
8927,14.93,0.4
8928,14.96,0.4
8929,14.96,0.4
8930,14.96,0.4
8931,13.95,0.0
8932,13.97,0.0
8933,13.93,0.0
8934,14.23,0.0
8935,14.31,0.0
8936,14.34,0.0
8937,14.45,0.0
8938,14.57,0.0
8939,14.62,0.0
8940,14.87,0.0
8941,14.87,0.0
8942,14.92,0.0
8943,14.96,0.0
8944,14.96,0.0
8945,3.07,0.0
8946,6.39,0.0
8947,14.38,0.0
8948,7.17,0.0
8949,7.5,0.0
8950,9.14,0.0
8951,10.32,0.34
8952,11.71,0.0
8953,11.96,0.0
8954,11.96,0.0
8955,12.0,0.0
8956,12.0,0.0
8957,12.0,0.0
8958,12.02,0.0
8959,12.05,0.0
8960,12.05,0.0
8961,12.02,0.0
8962,12.03,0.0
8963,12.07,0.0
8964,12.11,0.0
8965,12.69,0.0
8966,13.01,0.0
8967,13.67,0.0
8968,13.85,0.4
8969,13.85,0.4
8970,13.67,0.4
8971,13.67,0.4
8972,13.69,0.4
8973,13.69,0.4
8974,10.64,0.0
8975,10.69,0.0
8976,10.65,0.0
8977,11.3,0.0
8978,11.45,0.0
8979,11.53,0.0
8980,11.96,0.0
8981,12.47,0.0
8982,12.86,0.0
8983,13.01,0.0
8984,12.84,0.0
8985,12.9,0.0
8986,12.91,0.0
8987,12.93,0.0
8988,235.74,25.52
8989,237.18,25.44
8990,254.38,27.7
8991,256.42,28.32
8992,268.66,29.25
8993,275.56,32.33
8994,285.02,33.36
8995,314.6,34.06
8996,330.83,34.3
8997,351.69,34.87
8998,353.84,34.6
8999,359.73,35.13
9000,369.06,35.71
9001,376.65,36.15
9002,409.51,37.49
9003,428.22,38.49
9004,449.91,38.79
9005,457.68,38.86
9006,460.05,39.19
9007,469.23,39.36
9008,481.57,39.98
9009,484.26,40.0
9010,498.03,39.99
9011,495.81,40.15
9012,495.81,40.14
9013,479.75,40.14
9014,479.75,40.15
9015,485.32,40.16
9016,487.21,40.16
9017,377.28,37.04
9018,377.81,37.04
9019,378.17,36.69
9020,367.46,37.0
9021,367.46,37.01
9022,373.34,37.02
9023,374.11,37.09
9024,380.6,37.17
9025,394.08,37.16
9026,402.69,36.85
9027,396.57,37.3
9028,396.57,37.32
9029,401.69,37.33
9030,403.78,37.47
9031,4.83,2.09
9032,0.23,2.29
9033,10.68,8.8
9034,0.52,4.01
9035,3.12,1.44
9036,3.92,0.68
9037,4.0,0.34
9038,4.0,0.34
9039,4.0,0.0
9040,4.0,0.0
9041,4.0,0.59
9042,4.0,0.65
9043,4.0,0.0
9044,4.0,0.0
9045,67.76,0.0
9046,67.76,0.0
9047,4.0,0.0
9048,4.0,0.39
9049,4.0,0.0
9050,4.0,0.0
9051,8.84,0.4
9052,148.23,0.4
9053,165.16,0.4
9054,503.03,3.92
